Zipcode,State,CountyName,State Latitude,State Longitude,ZipLatitude,ZipLongitude
13802,NY,Broome County,43,-75,42.19,-76.06
20618,MD,Saint Marys County,39.045753,-76.641273,38.28,-76.78
41085,KY,Campbell County,37.839333,-84.27002,39.03,-84.39
29065,SC,Fairfield County,33.836082,-81.163727,34.25,-81.26
93668,CA,Fresno County,36.778259,-119.417931,36.65,-120.28
12914,NY,Franklin County,43,-75,44.93,-74.59
52561,IA,Mahaska County,42.032974,-93.581543,41.21,-92.43
4063,ME,York County,45.367584,-68.972168,43.51,-70.38
57626,SD,Meade County,44.5,-100,45.02,-102.03
23839,VA,Surry County,37.926868,-78.024902,37.03,-76.92
49820,MI,Mackinac County,44.182205,-84.506836,46.2,-85.75
49248,MI,Lenawee County,44.182205,-84.506836,41.74,-83.94
21153,MD,Baltimore County,39.045753,-76.641273,39.42,-76.7
80705,CO,Morgan County,39.113014,-105.358887,40.27,-103.82
33858,FL,Polk County,27.994402,-81.760254,28.23,-81.57
47142,IN,Harrison County,40.273502,-86.126976,38.02,-86.2
8858,NJ,Hunterdon County,39.833851,-74.871826,40.66,-74.74
94938,CA,Marin County,36.778259,-119.417931,38.03,-122.7
50634,IA,Black Hawk County,42.032974,-93.581543,42.41,-92.21
60918,IL,Iroquois County,40,-89,40.59,-88.03
75566,TX,Cass County,31,-100,33.17,-94.54
23022,VA,Fluvanna County,37.926868,-78.024902,37.71,-78.29
62461,IL,Effingham County,40,-89,39.18,-88.65
68854,NE,Hamilton County,41.5,-100,41,-98
98235,WA,Skagit County,47.751076,-120.740135,48.46,-122.23
73004,OK,Grady County,36.084621,-96.921387,35.16,-97.88
5758,VT,Rutland County,44,-72.699997,43.43,-72.78
95497,CA,Sonoma County,36.778259,-119.417931,38.7,-123.44
24437,VA,Augusta County,37.926868,-78.024902,38.21,-78.94
95253,CA,San Joaquin County,36.778259,-119.417931,38.14,-121.2
33865,FL,Hardee County,27.994402,-81.760254,27.49,-81.92
5872,VT,Orleans County,44,-72.699997,44.86,-72.05
23915,VA,Mecklenburg County,37.926868,-78.024902,36.68,-78.27
40829,KY,Harlan County,37.839333,-84.27002,36.8,-83.3
41555,KY,Pike County,37.839333,-84.27002,37.54,-82.25
54826,WI,Polk County,44.5,-89.5,45.49,-92.09
67059,KS,Kiowa County,38.5,-98,37.61,-99.1
95656,CA,Amador County,36.778259,-119.417931,38.56,-120.71
87023,NM,Valencia County,34.307144,-106.018066,34.61,-106.76
3779,NH,Grafton County,44,-71.5,43.96,-72.08
61436,IL,Knox County,40,-89,40.86,-90.2
72670,AR,Newton County,34.799999,-92.199997,36.06,-93.4
13486,NY,Oneida County,43,-75,43.3,-75.38
93227,CA,Tulare County,36.778259,-119.417931,36.34,-119.41
23879,VA,Greensville County,37.926868,-78.024902,36.58,-77.54
49816,MI,Alger County,44.182205,-84.506836,46.34,-86.93
54490,WI,Taylor County,44.5,-89.5,45.34,-90.3
54560,WI,Vilas County,44.5,-89.5,46,-89.53
56027,MN,Faribault County,46.39241,-94.63623,43.5,-94.08
56756,MN,Roseau County,46.39241,-94.63623,48.86,-95.57
78829,TX,Zavala County,31,-100,28.94,-99.61
79039,TX,Carson County,31,-100,35.2,-101.1
25878,WV,Raleigh County,39,-80.5,37.69,-81.25
55053,MN,Rice County,46.39241,-94.63623,44.34,-93.06
38241,TN,Weakley County,35.860119,-86.660156,36.41,-88.58
13454,NY,Herkimer County,43,-75,43.23,-74.79
24374,VA,Wythe County,37.926868,-78.024902,36.81,-81.16
25608,WV,Mingo County,39,-80.5,37.58,-81.94
84762,UT,Kane County,39.41922,-111.950684,37.4,-112.63
95254,CA,Calaveras County,36.778259,-119.417931,38.19,-120.95
49744,MI,Alpena County,44.182205,-84.506836,45,-83.66
31038,GA,Jasper County,33.247875,-83.441162,33.17,-83.7
20690,MD,Saint Marys County,39.045753,-76.641273,38.15,-76.53
89821,NV,Eureka County,39.876019,-117.224121,40.52,-116.36
64649,MO,Caldwell County,38.573936,-92.60376,39.78,-94.1
64461,MO,Nodaway County,38.573936,-92.60376,40.55,-94.81
64479,MO,Nodaway County,38.573936,-92.60376,40.35,-94.67
26102,WV,Wood County,39,-80.5,39.26,-81.54
21914,MD,Cecil County,39.045753,-76.641273,39.57,-75.97
96096,CA,Shasta County,36.778259,-119.417931,40.63,-121.87
67484,KS,Ottawa County,38.5,-98,39.01,-97.87
28042,NC,Cleveland County,35.782169,-80.793457,35.42,-81.5
66528,KS,Osage County,38.5,-98,38.58,-95.52
23846,VA,Surry County,37.926868,-78.024902,37.07,-76.88
43345,OH,Hardin County,40.367474,-82.996216,40.51,-83.56
56644,MN,Clearwater County,46.39241,-94.63623,47.73,-95.51
63631,MO,Washington County,38.573936,-92.60376,37.76,-90.77
64642,MO,Harrison County,38.573936,-92.60376,40.13,-93.87
21082,MD,Baltimore County,39.045753,-76.641273,39.48,-76.47
70753,LA,Pointe Coupee Parish,30.39183,-92.329102,30.93,-91.7
37340,TN,Marion County,35.860119,-86.660156,35.01,-85.5
71701,AR,Ouachita County,34.799999,-92.199997,33.56,-92.84
12412,NY,Ulster County,43,-75,41.99,-74.26
39477,MS,Jones County,33,-90,31.78,-89.03
62889,IL,Jefferson County,40,-89,38.43,-88.86
13681,NY,Saint Lawrence County,43,-75,44.41,-75.39
51533,IA,Mills County,42.032974,-93.581543,41.01,-95.4
18920,PA,Bucks County,41.203323,-77.194527,40.49,-75.08
91917,CA,San Diego County,36.778259,-119.417931,32.62,-116.67
94592,CA,Solano County,36.778259,-119.417931,38.11,-122.29
58081,ND,Richland County,47.650589,-100.437012,46.26,-97.13
13665,NY,Jefferson County,43,-75,44.09,-75.47
47011,IN,Switzerland County,40.273502,-86.126976,38.87,-85.07
68460,NE,York County,41.5,-100,40.89,-97.46
68961,NE,Nuckolls County,41.5,-100,40.2,-98.06
14126,NY,Niagara County,43,-75,43.33,-78.71
50048,IA,Guthrie County,42.032974,-93.581543,41.5,-94.52
68831,NE,Howard County,41.5,-100,41.11,-98.54
78944,TX,Austin County,31,-100,29.99,-96.49
57384,SD,Beadle County,44.5,-100,44.41,-98.47
62634,IL,Logan County,40,-89,40.01,-89.48
38076,TN,Fayette County,35.860119,-86.660156,35.15,-89.37
95303,CA,Merced County,36.778259,-119.417931,37.47,-120.65
40813,KY,Bell County,37.839333,-84.27002,36.72,-83.62
68041,NE,Saunders County,41.5,-100,41.22,-96.48
97447,OR,Douglas County,44,-120.5,43.26,-122.6
62253,IL,Bond County,40,-89,38.74,-89.27
3817,NH,Carroll County,44,-71.5,43.89,-71.24
4471,ME,Aroostook County,45.367584,-68.972168,45.81,-67.84
50008,IA,Wayne County,42.032974,-93.581543,40.7,-93.36
56651,MN,Mahnomen County,46.39241,-94.63623,47.51,-95.63
59410,MT,Teton County,46.96526,-109.533691,47.58,-112.6
69163,NE,Custer County,41.5,-100,41.47,-100.51
96120,CA,Alpine County,36.778259,-119.417931,38.73,-119.84
3771,NH,Grafton County,44,-71.5,44.28,-72.01
55765,MN,Saint Louis County,46.39241,-94.63623,47.07,-92.73
38259,TN,Dyer County,35.860119,-86.660156,36.2,-89.18
16636,PA,Cambria County,41.203323,-77.194527,40.6,-78.5
89007,NV,Clark County,39.876019,-117.224121,36.72,-114.14
18829,PA,Bradford County,41.203323,-77.194527,41.83,-76.18
31551,GA,Pierce County,33.247875,-83.441162,31.47,-82.21
4760,ME,Aroostook County,45.367584,-68.972168,46.3,-67.84
12777,NY,Sullivan County,43,-75,41.54,-74.69
43779,OH,Noble County,40.367474,-82.996216,39.8,-81.46
45779,OH,Meigs County,40.367474,-82.996216,38.99,-81.97
52135,IA,Fayette County,42.032974,-93.581543,43,-91.65
63534,MO,Macon County,38.573936,-92.60376,39.76,-92.62
71720,AR,Ouachita County,34.799999,-92.199997,33.72,-92.61
82923,WY,Sublette County,43.07597,-107.290283,42.72,-109.63
58558,ND,Burleigh County,47.650589,-100.437012,46.81,-100.51
62949,IL,Williamson County,40,-89,37.83,-89.14
48437,MI,Genesee County,44.182205,-84.506836,43.11,-83.61
77538,TX,Liberty County,31,-100,30.02,-94.58
68313,NE,Seward County,41.5,-100,40.77,-97.28
61771,IL,Woodford County,40,-89,40.74,-89.13
15538,PA,Somerset County,41.203323,-77.194527,39.89,-78.83
64430,MO,DeKalb County,38.573936,-92.60376,39.81,-94.55
8340,NJ,Cumberland County,39.833851,-74.871826,39.44,-74.86
6332,CT,Windham County,41.599998,-72.699997,41.7,-71.94
4216,ME,Oxford County,45.367584,-68.972168,44.63,-70.75
5847,VT,Orleans County,44,-72.699997,44.8,-72.45
17035,PA,Juniata County,41.203323,-77.194527,40.42,-77.55
23962,VA,Charlotte County,37.926868,-78.024902,36.97,-78.7
68004,NE,Cuming County,41.5,-100,42.01,-96.57
12156,NY,Rensselaer County,43,-75,42.47,-73.74
57220,SD,Brookings County,44.5,-100,44.43,-96.88
32664,FL,Alachua County,27.994402,-81.760254,29.44,-82.22
65262,MO,Callaway County,38.573936,-92.60376,38.94,-91.93
79718,TX,Reeves County,31,-100,30.98,-103.74
19442,PA,Chester County,41.203323,-77.194527,40.12,-75.53
71764,AR,Ouachita County,34.799999,-92.199997,33.42,-93.06
29377,SC,Spartanburg County,33.836082,-81.163727,34.93,-82.09
20608,MD,Prince Georges County,39.045753,-76.641273,38.58,-76.7
26755,WV,Hampshire County,39,-80.5,39.13,-78.67
4774,ME,Aroostook County,45.367584,-68.972168,47.17,-68.89
12760,NY,Delaware County,43,-75,41.85,-75.13
38924,MS,Holmes County,33,-90,33.32,-90.23
40862,KY,Letcher County,37.839333,-84.27002,37,-82.89
45330,OH,Preble County,40.367474,-82.996216,39.64,-84.52
47515,IN,Perry County,40.273502,-86.126976,38.13,-86.71
50606,IA,Fayette County,42.032974,-93.581543,42.74,-91.67
56248,MN,Grant County,46.39241,-94.63623,45.81,-96.13
56575,MN,Becker County,46.39241,-94.63623,46.97,-95.38
57241,SD,Hamlin County,44.5,-100,44.65,-97.2
71726,AR,Ouachita County,34.799999,-92.199997,33.69,-93.01
83314,ID,Gooding County,44.068203,-114.742043,43.01,-114.94
71751,AR,Ouachita County,34.799999,-92.199997,33.39,-92.79
4453,ME,Penobscot County,45.367584,-68.972168,45.16,-68.84
77457,TX,Matagorda County,31,-100,28.8,-95.89
43153,OH,Madison County,40.367474,-82.996216,39.73,-83.61
62445,IL,Effingham County,40,-89,39.16,-88.37
39078,MS,Copiah County,33,-90,31.86,-90.16
43341,OH,Marion County,40.367474,-82.996216,40.58,-83.31
50142,IA,Marshall County,42.032974,-93.581543,42,-92.77
18451,PA,Pike County,41.203323,-77.194527,41.39,-75.19
66095,KS,Franklin County,38.5,-98,38.48,-95.46
97429,OR,Douglas County,44,-120.5,42.97,-123.06
57036,SD,Turner County,44.5,-100,43.27,-97.09
87521,NM,Taos County,34.307144,-106.018066,36.17,-105.74
77971,TX,Jackson County,31,-100,28.81,-96.44
49052,MI,Kalamazoo County,44.182205,-84.506836,42.11,-85.35
38567,TN,Smith County,35.860119,-86.660156,36.1,-85.9
32530,FL,Santa Rosa County,27.994402,-81.760254,30.58,-87.03
27866,NC,Northampton County,35.782169,-80.793457,36.51,-77.54
93666,CA,Tulare County,36.778259,-119.417931,36.54,-119.33
4564,ME,Lincoln County,45.367584,-68.972168,43.91,-69.46
26621,WV,Braxton County,39,-80.5,38.72,-80.65
48765,MI,Arenac County,44.182205,-84.506836,44.14,-83.78
51232,IA,Osceola County,42.032974,-93.581543,43.3,-95.79
54211,WI,Door County,44.5,-89.5,45.15,-87.16
89310,NV,Lander County,39.876019,-117.224121,39.54,-117.19
31567,GA,Coffee County,33.247875,-83.441162,31.6,-82.73
47612,IN,Posey County,40.273502,-86.126976,38.18,-87.7
52749,IA,Muscatine County,42.032974,-93.581543,41.34,-91.12
15671,PA,Westmoreland County,41.203323,-77.194527,40.32,-79.3
15551,PA,Somerset County,41.203323,-77.194527,39.87,-79.29
64474,MO,DeKalb County,38.573936,-92.60376,39.75,-94.35
20645,MD,Charles County,39.045753,-76.641273,38.3,-76.86
37680,TN,Johnson County,35.860119,-86.660156,36.55,-81.76
38042,TN,Hardeman County,35.860119,-86.660156,35.15,-89.12
38370,TN,Hardin County,35.860119,-86.660156,35.37,-88.21
38848,MS,Monroe County,33,-90,33.98,-88.29
49762,MI,Mackinac County,44.182205,-84.506836,46.11,-85.45
56230,MN,Renville County,46.39241,-94.63623,44.79,-95.1
56260,MN,Chippewa County,46.39241,-94.63623,44.9,-95.46
97870,OR,Baker County,44,-120.5,44.79,-117.23
6904,CT,Fairfield County,41.599998,-72.699997,41.09,-73.55
31823,GA,Harris County,33.247875,-83.441162,32.78,-84.82
61442,IL,Mercer County,40,-89,41.1,-90.93
93673,CA,Fresno County,36.778259,-119.417931,36.45,-119.48
25567,WV,Lincoln County,39,-80.5,38.19,-81.89
3448,NH,Cheshire County,44,-71.5,43.05,-72.26
18070,PA,Montgomery County,41.203323,-77.194527,40.43,-75.53
25106,WV,Mason County,39,-80.5,38.83,-82.13
83451,ID,Madison County,44.068203,-114.742043,43.88,-111.64
14842,NY,Yates County,43,-75,42.58,-76.95
95043,CA,San Benito County,36.778259,-119.417931,36.53,-120.96
63014,MO,Franklin County,38.573936,-92.60376,38.67,-91.33
14897,NY,Allegany County,43,-75,42.03,-77.8
25958,WV,Greenbrier County,39,-80.5,37.99,-80.69
36569,AL,Washington County,32.31823,-86.902298,31.53,-88.05
56138,MN,Rock County,46.39241,-94.63623,43.52,-96.36
80510,CO,Boulder County,39.113014,-105.358887,40.2,-105.52
51436,IA,Carroll County,42.032974,-93.581543,42.18,-94.97
80832,CO,El Paso County,39.113014,-105.358887,39.12,-104.16
50557,IA,Webster County,42.032974,-93.581543,42.35,-94.05
42123,KY,Barren County,37.839333,-84.27002,36.81,-86.01
68628,NE,Merrick County,41.5,-100,41.21,-97.83
8041,NJ,Burlington County,39.833851,-74.871826,40.03,-74.68
2826,RI,Providence County,41.700001,-71.5,41.97,-71.69
84639,UT,Juab County,39.41922,-111.950684,39.52,-111.88
66543,KS,Osage County,38.5,-98,38.67,-95.56
4653,ME,Hancock County,45.367584,-68.972168,44.15,-68.43
22436,VA,Essex County,37.926868,-78.024902,37.98,-76.96
51531,IA,Shelby County,42.032974,-93.581543,41.59,-95.06
56221,MN,Stevens County,46.39241,-94.63623,45.57,-96.17
65609,MO,Ozark County,38.573936,-92.60376,36.52,-92.14
65790,MO,Ozark County,38.573936,-92.60376,36.69,-92.03
67457,KS,Rice County,38.5,-98,38.39,-98.01
96058,CA,Siskiyou County,36.778259,-119.417931,41.74,-121.89
50118,IA,Warren County,42.032974,-93.581543,41.45,-93.4
87530,NM,Rio Arriba County,34.307144,-106.018066,36.34,-106.18
13470,NY,Fulton County,43,-75,43.18,-74.68
12945,NY,Franklin County,43,-75,44.36,-74.25
68029,NE,Washington County,41.5,-100,41.67,-96.21
62339,IL,Adams County,40,-89,40.1,-91.01
20880,MD,Montgomery County,39.045753,-76.641273,39.14,-77.17
5740,VT,Addison County,44,-72.699997,43.98,-73.08
52064,IA,Jackson County,42.032974,-93.581543,42.04,-90.31
54526,WI,Rusk County,44.5,-89.5,45.49,-90.89
56742,MN,Red Lake County,46.39241,-94.63623,47.83,-95.85
59720,MT,Madison County,46.96526,-109.533691,45.03,-111.63
66937,KS,Washington County,38.5,-98,39.56,-97.27
78019,TX,La Salle County,31,-100,28.04,-99.35
87832,NM,Socorro County,34.307144,-106.018066,33.91,-106.86
87053,NM,Sandoval County,34.307144,-106.018066,35.55,-106.77
56327,MN,Douglas County,46.39241,-94.63623,45.75,-95.61
18085,PA,Northampton County,41.203323,-77.194527,40.74,-75.25
52729,IA,Clinton County,42.032974,-93.581543,41.82,-90.75
52731,IA,Clinton County,42.032974,-93.581543,41.96,-90.46
84782,UT,Washington County,39.41922,-111.950684,37.42,-113.72
32330,FL,Gadsden County,27.994402,-81.760254,30.57,-84.74
24265,VA,Lee County,37.926868,-78.024902,36.86,-82.9
50075,IA,Hamilton County,42.032974,-93.581543,42.31,-93.58
59018,MT,Park County,46.96526,-109.533691,45.86,-110.65
60951,IL,Iroquois County,40,-89,40.91,-87.72
47943,IN,Jasper County,40.273502,-86.126976,41.07,-87.2
62311,IL,Hancock County,40,-89,40.23,-90.94
25617,WV,Logan County,39,-80.5,37.71,-81.78
16926,PA,Bradford County,41.203323,-77.194527,41.71,-76.77
23076,VA,Mathews County,37.926868,-78.024902,37.47,-76.32
22720,VA,Fauquier County,37.926868,-78.024902,38.44,-77.65
12164,NY,Hamilton County,43,-75,43.58,-74.38
26208,WV,Webster County,39,-80.5,38.36,-80.59
26855,WV,Grant County,39,-80.5,38.99,-79.2
41666,KY,Floyd County,37.839333,-84.27002,37.44,-82.8
49796,MI,Charlevoix County,44.182205,-84.506836,45.26,-84.91
56151,MN,Murray County,46.39241,-94.63623,43.99,-95.95
62479,IL,Jasper County,40,-89,39.04,-88.31
73755,OK,Blaine County,36.084621,-96.921387,36.13,-98.55
75936,TX,Tyler County,31,-100,30.92,-94.6
95943,CA,Glenn County,36.778259,-119.417931,39.6,-122.02
55970,MN,Mower County,46.39241,-94.63623,43.6,-92.82
5352,VT,Bennington County,44,-72.699997,42.77,-72.94
3279,NH,Grafton County,44,-71.5,43.92,-71.89
5062,VT,Windsor County,44,-72.699997,43.47,-72.55
87549,NM,Rio Arriba County,34.307144,-106.018066,36.3,-106.04
17030,PA,Dauphin County,41.203323,-77.194527,40.6,-76.71
64018,MO,Platte County,38.573936,-92.60376,39.45,-94.74
97876,OR,Union County,44,-120.5,45.52,-118.02
25652,WV,Logan County,39,-80.5,37.81,-82.03
15411,PA,Somerset County,41.203323,-77.194527,39.74,-79.33
5492,VT,Lamoille County,44,-72.699997,44.71,-72.75
40310,KY,Mercer County,37.839333,-84.27002,37.75,-84.76
52574,IA,Appanoose County,42.032974,-93.581543,40.77,-92.94
64442,MO,Harrison County,38.573936,-92.60376,40.46,-93.98
71008,LA,Bienville Parish,30.39183,-92.329102,32.36,-92.97
72126,AR,Perry County,34.799999,-92.199997,35,-92.8
78005,TX,Frio County,31,-100,29.05,-98.85
81092,CO,Prowers County,39.113014,-105.358887,38.15,-102.71
87041,NM,Sandoval County,34.307144,-106.018066,35.57,-106.33
48856,MI,Gratiot County,44.182205,-84.506836,43.16,-84.77
61437,IL,Henderson County,40,-89,40.86,-90.95
61484,IL,Fulton County,40,-89,40.29,-90.42
43782,OH,Perry County,40.367474,-82.996216,39.61,-82.2
26273,WV,Randolph County,39,-80.5,38.71,-79.97
14825,NY,Chemung County,43,-75,42,-76.62
72070,AR,Perry County,34.799999,-92.199997,35.03,-92.69
3609,NH,Cheshire County,44,-71.5,43.14,-72.44
63544,MO,Adair County,38.573936,-92.60376,40.26,-92.87
73528,OK,Comanche County,36.084621,-96.921387,34.42,-98.65
25646,WV,Logan County,39,-80.5,37.84,-81.93
88253,NM,Chaves County,34.307144,-106.018066,32.99,-104.36
87056,NM,Santa Fe County,34.307144,-106.018066,35.14,-105.97
18846,PA,Bradford County,41.203323,-77.194527,41.64,-76.24
65334,MO,Pettis County,38.573936,-92.60376,38.83,-93.29
99126,WA,Stevens County,47.751076,-120.740135,48.72,-117.96
62536,IL,Sangamon County,40,-89,39.61,-89.67
12749,NY,Sullivan County,43,-75,41.69,-74.82
41836,KY,Knott County,37.839333,-84.27002,37.3,-82.91
62474,IL,Clark County,40,-89,39.45,-87.99
73461,OK,Johnston County,36.084621,-96.921387,34.37,-96.42
95251,CA,Calaveras County,36.778259,-119.417931,38.1,-120.43
55967,MN,Mower County,46.39241,-94.63623,43.77,-92.48
45062,OH,Butler County,40.367474,-82.996216,39.47,-84.55
50569,IA,Webster County,42.032974,-93.581543,42.42,-94.14
61430,IL,Knox County,40,-89,40.94,-90.31
39174,MS,Hinds County,33,-90,32.39,-90.15
15921,PA,Cambria County,41.203323,-77.194527,40.32,-78.69
17550,PA,Lancaster County,41.203323,-77.194527,40.07,-76.58
45773,OH,Washington County,40.367474,-82.996216,39.39,-81.35
13672,NY,Saint Lawrence County,43,-75,44.63,-74.82
97481,OR,Douglas County,44,-120.5,43.1,-123.53
21861,MD,Wicomico County,39.045753,-76.641273,38.53,-75.72
23050,VA,Mathews County,37.926868,-78.024902,37.49,-76.46
64874,MO,Barry County,38.573936,-92.60376,36.76,-94.05
84001,UT,Duchesne County,39.41922,-111.950684,40.43,-110.25
30667,GA,Oglethorpe County,33.247875,-83.441162,33.77,-83.1
47003,IN,Union County,40.273502,-86.126976,39.56,-84.81
26767,WV,Mineral County,39,-80.5,39.61,-78.76
52065,IA,Dubuque County,42.032974,-93.581543,42.54,-91.11
46781,IN,Wells County,40.273502,-86.126976,40.65,-85.22
12837,NY,Washington County,43,-75,43.46,-73.27
84633,UT,Utah County,39.41922,-111.950684,39.93,-111.88
29368,SC,Spartanburg County,33.836082,-81.163727,35.08,-81.85
84039,UT,Uintah County,39.41922,-111.950684,40.39,-109.84
12860,NY,Essex County,43,-75,43.69,-73.75
18616,PA,Sullivan County,41.203323,-77.194527,41.49,-76.6
41512,KY,Pike County,37.839333,-84.27002,37.26,-82.43
41777,KY,Leslie County,37.839333,-84.27002,37.07,-83.21
56349,MN,Pope County,46.39241,-94.63623,45.7,-95.51
99032,WA,Lincoln County,47.751076,-120.740135,47.25,-118.04
80481,CO,Boulder County,39.113014,-105.358887,40.07,-105.51
5463,VT,Grand Isle County,44,-72.699997,44.87,-73.33
62915,IL,Williamson County,40,-89,37.77,-89.11
95549,CA,Humboldt County,36.778259,-119.417931,40.67,-123.88
82933,WY,Uinta County,43.07597,-107.290283,41.32,-110.38
46791,IN,Wells County,40.273502,-86.126976,40.82,-85.24
67838,KS,Kearny County,38.5,-98,37.98,-101.13
59485,MT,Cascade County,46.96526,-109.533691,47.4,-111.59
1378,MA,Franklin County,42.407211,-71.382439,42.68,-72.33
46988,IN,Cass County,40.273502,-86.126976,40.85,-86.2
72125,AR,Perry County,34.799999,-92.199997,35.04,-92.79
54734,WI,Dunn County,44.5,-89.5,45.04,-92.12
97371,OR,Polk County,44,-120.5,44.99,-123.2
98396,WA,Pierce County,47.751076,-120.740135,47.1,-122.03
83325,ID,Jerome County,44.068203,-114.742043,42.57,-114.25
27042,NC,Stokes County,35.782169,-80.793457,36.31,-80.06
4535,ME,Lincoln County,45.367584,-68.972168,44.1,-69.6
13756,NY,Delaware County,43,-75,41.98,-75.11
35544,AL,Lamar County,32.31823,-86.902298,33.93,-88.02
41655,KY,Floyd County,37.839333,-84.27002,37.53,-82.74
46133,IN,Rush County,40.273502,-86.126976,39.62,-85.3
47950,IN,White County,40.273502,-86.126976,40.78,-86.66
51646,IA,Taylor County,42.032974,-93.581543,40.73,-94.9
58348,ND,Benson County,47.650589,-100.437012,47.96,-99.52
65075,MO,Miller County,38.573936,-92.60376,38.25,-92.26
65732,MO,Hickory County,38.573936,-92.60376,37.94,-93.21
74533,OK,Atoka County,36.084621,-96.921387,34.23,-96.21
82639,WY,Johnson County,43.07597,-107.290283,43.7,-106.63
98535,WA,Grays Harbor County,47.751076,-120.740135,47.09,-124.13
24736,WV,Mercer County,39,-80.5,37.41,-81.24
52650,IA,Des Moines County,42.032974,-93.581543,40.95,-91.15
61863,IL,Champaign County,40,-89,39.91,-88.27
61089,IL,Stephenson County,40,-89,42.49,-89.79
38457,TN,Lawrence County,35.860119,-86.660156,35.03,-87.28
66449,KS,Riley County,38.5,-98,39.36,-96.85
83857,ID,Latah County,44.068203,-114.742043,46.9,-116.81
11430,NY,Queens County,43,-75,40.68,-73.78
73066,OK,Oklahoma County,36.084621,-96.921387,35.49,-97.32
19456,PA,Montgomery County,41.203323,-77.194527,40.13,-75.45
44490,OH,Columbiana County,40.367474,-82.996216,40.89,-80.76
35746,AL,Jackson County,32.31823,-86.902298,34.83,-85.98
43511,OH,Wood County,40.367474,-82.996216,41.28,-83.84
24646,VA,Buchanan County,37.926868,-78.024902,37.12,-82.03
41815,KY,Letcher County,37.839333,-84.27002,37.11,-82.79
72001,AR,Perry County,34.799999,-92.199997,35.04,-92.89
72390,AR,Phillips County,34.799999,-92.199997,34.54,-90.64
87718,NM,Colfax County,34.307144,-106.018066,36.55,-105.26
30177,GA,Pickens County,33.247875,-83.441162,34.42,-84.29
25208,WV,Raleigh County,39,-80.5,37.9,-81.69
13777,NY,Broome County,43,-75,42.25,-76
63787,MO,Bollinger County,38.573936,-92.60376,37.14,-90.08
61929,IL,Piatt County,40,-89,39.79,-88.59
61260,IL,Mercer County,40,-89,41.19,-90.87
31544,GA,Ben Hill County,33.247875,-83.441162,31.81,-82.97
58256,ND,Grand Forks County,47.650589,-100.437012,48.07,-97.17
62628,IL,Morgan County,40,-89,39.76,-90.4
8555,NJ,Monmouth County,39.833851,-74.871826,40.22,-74.47
68030,NE,Dakota County,41.5,-100,42.32,-96.49
47568,IN,Daviess County,40.273502,-86.126976,38.8,-87.15
12936,NY,Essex County,43,-75,44.27,-73.39
15380,PA,Greene County,41.203323,-77.194527,39.88,-80.46
52337,IA,Cedar County,42.032974,-93.581543,41.89,-91.15
56297,MN,Yellow Medicine County,46.39241,-94.63623,44.65,-95.53
62941,IL,Pulaski County,40,-89,37.25,-89.01
64783,MO,Vernon County,38.573936,-92.60376,38.01,-94.11
24220,VA,Dickenson County,37.926868,-78.024902,37.15,-82.23
59029,MT,Carbon County,46.96526,-109.533691,45.39,-108.79
2112,MA,Suffolk County,42.407211,-71.382439,42.35,-71.06
68843,NE,Hamilton County,41.5,-100,40.88,-97.88
38392,TN,Madison County,35.860119,-86.660156,35.48,-89.03
57334,SD,Davison County,44.5,-100,43.54,-97.98
18471,PA,Lackawanna County,41.203323,-77.194527,41.52,-75.7
8323,NJ,Cumberland County,39.833851,-74.871826,39.39,-75.36
4464,ME,Piscataquis County,45.367584,-68.972168,45.28,-69.5
47537,IN,Spencer County,40.273502,-86.126976,38.1,-87.03
56673,MN,Roseau County,46.39241,-94.63623,48.8,-95.1
68764,NE,Antelope County,41.5,-100,42.33,-98.24
38564,TN,Jackson County,35.860119,-86.660156,36.27,-85.74
26270,WV,Randolph County,39,-80.5,38.92,-79.52
60961,IL,Kankakee County,40,-89,41.09,-88.24
72342,AR,Phillips County,34.799999,-92.199997,34.52,-90.6
23110,VA,King William County,37.926868,-78.024902,37.53,-76.77
12791,NY,Sullivan County,43,-75,41.8,-74.88
45321,OH,Preble County,40.367474,-82.996216,39.9,-84.67
68727,NE,Cedar County,41.5,-100,42.5,-97.2
69028,NE,Frontier County,41.5,-100,40.66,-100.02
99121,WA,Ferry County,47.751076,-120.740135,48.94,-118.46
56045,MN,Freeborn County,46.39241,-94.63623,43.75,-93.2
87412,NM,San Juan County,34.307144,-106.018066,36.61,-107.73
62846,IL,Jefferson County,40,-89,38.15,-88.9
11765,NY,Nassau County,43,-75,40.88,-73.55
15688,PA,Westmoreland County,41.203323,-77.194527,40.15,-79.56
84013,UT,Utah County,39.41922,-111.950684,40.33,-112.11
20625,MD,Charles County,39.045753,-76.641273,38.33,-76.91
25651,WV,Mingo County,39,-80.5,37.55,-81.97
28702,NC,Swain County,35.782169,-80.793457,35.36,-83.56
41843,KY,Knott County,37.839333,-84.27002,37.27,-82.88
65760,MO,Ozark County,38.573936,-92.60376,36.58,-92.28
68039,NE,Thurston County,41.5,-100,42.11,-96.36
76427,TX,Jack County,31,-100,33.15,-98.38
83554,ID,Idaho County,44.068203,-114.742043,45.69,-116.18
98280,WA,San Juan County,47.751076,-120.740135,48.61,-122.88
70721,LA,Iberville Parish,30.39183,-92.329102,30.22,-91.1
5086,VT,Orange County,44,-72.699997,44.13,-72.25
43811,OH,Coshocton County,40.367474,-82.996216,40.18,-81.89
